nom,SIREN,Date de création,Denomination légale,Denomination usuelle,Activité principale,Tranche effectifs,Catégorie entreprise,État administratif
NATIONSORG,798906863,2013-11-27,NATIONSORG,Non disponible,94.99Z,01,PME,Non disponible
NATIVE SPACES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NATIXIS PAYMENTS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NATURAL GRASS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NATURAMAT,539046672,2012-01-05,NATURAMAT,Non disponible,46.73A,02,PME,Non disponible
NATURAÉ FRANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NATZ,539610154,2012-02-01,SARL NATZ,Non disponible,24.54Z,03,PME,Non disponible
NAUTICONCEPT,819500331,2016-04-01,NAUTICONCEPT,Non disponible,62.01Z,03,PME,Non disponible
NAVAL ENERGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NAVILY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NAVYA,802698746,2014-06-01,NAVYA,Non disponible,29.10Z,31,PME,Non disponible
NAWA TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NAWATECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NAWU DIAGNOSTICS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NAÏO TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NBOLD,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NCODE.AI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NCODIN,951105477,2023-03-28,NCODIN,Non disponible,26.11Z,Non disponible,Non disponible,Non disponible
NDMAC SYSTEMS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEADS,530588391,2011-02-08,NEADS,Non disponible,73.11Z,03,PME,Non disponible
NEAMETA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEAT,423781848,1999-06-26,NEAT,Non disponible,56.10A,Non disponible,PME,Non disponible
NECTARGO,902686997,2021-08-26,NECTARGO,Non disponible,62.01Z,11,PME,Non disponible
NED ENERGIE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEDD,434602488,2001-02-12,NEDD,Non disponible,59.12Z,01,PME,Non disponible
NEEDELP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEEDHELP,790090096,2013-01-07,NEEDHELP SERVICES,Non disponible,96.09Z,Non disponible,Non disponible,Non disponible
NEHOOV,819934985,2016-04-14,NEHOOV,Non disponible,62.02A,01,PME,Non disponible
NELIO,442738852,2002-04-01,NELIO,Non disponible,66.22Z,02,PME,Non disponible
NELLOW,934314642,2024-10-07,NELLOW,Non disponible,26.11Z,Non disponible,Non disponible,Non disponible
NELSON,429937998,2000-04-01,NELSON,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
NEMMÈS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NENUPHAR,491666673,2006-08-24,NENUPHAR,SARL NENUPHAR,71.12B,Non disponible,Non disponible,Non disponible
NENUU,853411809,2019-09-01,NENUU,Non disponible,46.49Z,NN,PME,Non disponible
NEO BY NATURE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEO FORMA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEO-FUGU®,329085930,1984-02-01,NEO,Non disponible,41.10A,Non disponible,PME,Non disponible
NEO-NOMADE,429242779,2000-01-01,NOMADE,Non disponible,55.3A,Non disponible,Non disponible,Non disponible
NEO.TV,883659385,2020-05-20,NEO.TV,Non disponible,59.11B,12,PME,Non disponible
NEOBRAIN,834104648,2017-12-14,NEOBRAIN,Non disponible,58.29C,21,PME,Non disponible
NEOCAMINO,539822692,2012-01-17,NEOCAMINO,Non disponible,73.11Z,21,PME,Non disponible
NEOCEAN,850958521,2019-05-15,NEOCEAN,Non disponible,30.12Z,11,PME,Non disponible
NEOCEM,900399908,2021-06-04,NEOCEM,Non disponible,23.51Z,02,PME,Non disponible
NEOCITY,802869263,2014-06-12,NEOCITY,Non disponible,63.11Z,11,PME,Non disponible
NEODITECH,493721328,2007-01-15,NEODITECH,Non disponible,28.22Z,12,PME,Non disponible
NEOEN,508320017,2008-10-01,NEOEN,Non disponible,71.12B,22,ETI,Non disponible
NEOFARM,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEOFI SOLUTIONS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEOJOBS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEOLANE,438384406,2001-06-01,NEOLANE,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
NEOLEASY,888726163,2020-09-08,NEOLEASY,Non disponible,77.33Z,02,PME,Non disponible
NEOLIFE,793129065,2013-05-01,NEOLIFE,Non disponible,66.22Z,Non disponible,PME,Non disponible
NEOLINE DÉVELOPPEMENT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEOLYS DIAGNOSTICS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEOMOUV,518158183,2009-11-09,NEOMOUV,Non disponible,46.49Z,12,ETI,Non disponible
NEOPOLIS,928664689,2024-05-07,NEOPOLIS,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
NEOSILVER,844883389,2018-12-24,NEOSILVER,Non disponible,62.01Z,12,PME,Non disponible
NEOT,518505094,2009-12-01,NEOT-IT,Non disponible,62.02A,01,PME,Non disponible
NEOTRUCKS,892458308,2020-12-30,NEOTRUCKS,Non disponible,45.19Z,02,PME,Non disponible
NEOTYS,480255900,2005-01-06,NEOTYS,Non disponible,58.29A,21,PME,Non disponible
NEOVACOM,523445211,2010-05-31,NEOVACOM,Non disponible,71.12B,11,PME,Non disponible
NEOVISION,515288835,2009-10-01,NEOVISION,Non disponible,59.11B,Non disponible,Non disponible,Non disponible
NEPTECH,883708687,2020-05-19,NEPTECH,Non disponible,71.12B,02,PME,Non disponible
NEPTUNE ELEMENTS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NESSPAY,898282082,2021-03-29,NESSPAY,Non disponible,58.29C,03,PME,Non disponible
NEST34,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NESTOR,394776611,1994-04-06,NESTOR,Non disponible,50.5Z,Non disponible,Non disponible,Non disponible
NESTORE GREEN TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NESTWAVE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NETATMO,532501848,2011-05-23,NETATMO,Non disponible,46.52Z,32,GE,Non disponible
NETCARBON,909287278,2022-01-18,NETCARBON,Non disponible,58.29C,01,PME,Non disponible
NETEVEN,485374649,2005-12-01,NETEVEN,Non disponible,58.29C,12,ETI,Non disponible
NETEXPLORER,808809644,2014-12-01,NETEXPLORER,Non disponible,63.11Z,12,PME,Non disponible
NETMESSAGE,489400317,2006-03-29,NETMESSAGE,Non disponible,61.90Z,NN,ETI,Non disponible
NETRI,840248744,2018-06-06,NETRI,Non disponible,72.11Z,12,PME,Non disponible
NETWORKING PREMIUM GROUP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NETZERO,893011056,2021-01-11,NETZERO,Non disponible,46.90Z,01,PME,Non disponible
NEURALLYS,818407959,2016-02-09,NEURALLYS,Non disponible,72.11Z,00,PME,Non disponible
NEURALTEKS,977789890,2023-07-11,NEURALTEKS,Non disponible,62.02A,Non disponible,Non disponible,Non disponible
NEURINNOV,843848771,2018-11-07,NEURINNOV,Non disponible,26.60Z,11,PME,Non disponible
NEUROBIOMAT,844318402,2018-11-26,NEUROBIOMAT,Non disponible,72.11Z,Non disponible,PME,Non disponible
NEUROCHAIN TECH,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEUROLIXIS,803011063,2014-06-03,NEUROLIXIS,Non disponible,72.11Z,02,PME,Non disponible
NEUROPHOENIX,841639511,2018-07-18,NEUROPHOENIX,Non disponible,72.11Z,02,PME,Non disponible
NEUROSNOOPER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEUTRAL-IT,800263469,2014-03-01,NEUTRAL-IT,Non disponible,62.02A,Non disponible,PME,Non disponible
NEUTRAMIANTE,530111038,2011-01-01,SAS NEUTRAMIANTE,Non disponible,38.22Z,Non disponible,PME,Non disponible
NEW CARD,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEW IMAGING TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEW TALES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEWBOOT,884635079,2020-06-22,NEWBOOT,Non disponible,58.29C,02,PME,Non disponible
NEWCY,820129138,2016-05-02,NEWCY,Non disponible,81.29B,03,PME,Non disponible
NEWDEAL,412111510,1997-05-05,NEWDEAL,Non disponible,46.46Z,Non disponible,Non disponible,Non disponible
NEWFUND,501215115,2007-11-27,NEWFUND MANAGEMENT,Non disponible,68.20B,11,PME,Non disponible
NEWHEAT,815176128,2015-12-08,NEWHEAT,Non disponible,35.30Z,12,PME,Non disponible
NEWMIPS,804065753,2014-08-17,NEWMIPS,Non disponible,70.22Z,11,PME,Non disponible
NEWSBRIDGE,817784317,2015-12-23,NEWSBRIDGE,Non disponible,58.29C,12,PME,Non disponible
NEWSCREEN,840700694,2018-06-20,NEWSCREEN,Non disponible,73.11Z,11,PME,Non disponible
NEWSTEO,484468178,2005-10-01,NEWSTEO,Non disponible,26.51B,12,PME,Non disponible
NEWZIK,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXDOT,520733106,2010-02-05,NEXDOT,Non disponible,72.19Z,21,PME,Non disponible
NEXIO,444498893,2003-01-02,NEXIO,Non disponible,71.12B,12,PME,Non disponible
NEXIODE,813716628,2015-09-21,NEXIODE,Non disponible,26.51B,02,PME,Non disponible
NEXITY,444346795,2002-11-21,NEXITY,Non disponible,70.10Z,41,GE,Non disponible
NEXT NEUROTECH,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXT STATION,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXT4,838230340,2018-03-02,NEXT4,Non disponible,62.01Z,03,PME,Non disponible
NEXTALIM,799440284,2014-01-02,NEXTALIM,Non disponible,38.32Z,00,PME,Non disponible
NEXTBIOTIX,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXTENEO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXTFLOW SOFTWARE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXTMIND,832089031,2017-09-15,NEXTMIND,Non disponible,62.01Z,00,PME,Non disponible
NEXTO SAS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NEXTPROTEIN,814012456,2015-10-05,NEXTPROTEIN,Non disponible,46.38B,11,PME,Non disponible
NEXTY,814744132,2015-10-12,NEXTY,Non disponible,70.22Z,Non disponible,PME,Non disponible
NEXXAI,829036821,2017-04-06,NEXXAI,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
NFINITE,818935421,2016-03-03,NFINITE,Non disponible,62.01Z,21,PME,Non disponible
NG BIOTECH,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NH THERAGUIX,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NIAGARA TECH SAS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NICECACTUS,829761790,2017-05-22,NICECACTUS,Non disponible,62.02A,00,PME,Non disponible
NICOMATIC,306926684,1976-01-01,NICOMATIC,Non disponible,26.11Z,32,ETI,Non disponible
NICOX,403726920,1995-12-01,NICOX SNC,Non disponible,73.1Z,Non disponible,Non disponible,Non disponible
NICÉPHORE CITÉ,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NIIWAA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NIJTA,922131362,2022-12-12,NIJTA,Non disponible,62.01Z,Non disponible,PME,Non disponible
NILAND,794852996,2013-08-19,NILAND,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
NIMBL'BOT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NIOVE,853096204,2019-08-02,NIOVE,Non disponible,62.02A,Non disponible,PME,Non disponible
NIREA (FORMERLY BIGARREN BIZI),Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NIRYO,824143515,2016-12-17,NIRYO,Non disponible,71.12B,12,PME,Non disponible
NISSACTIVE,832364269,2017-10-09,NISSACTIVE,Non disponible,20.42Z,01,PME,Non disponible
NIVAC,453280380,2004-04-15,NIVAC,Non disponible,58.29C,11,PME,Non disponible
NIXYS,800072043,2014-01-27,NIXYS,Non disponible,72.19Z,Non disponible,Non disponible,Non disponible
NLG,909476160,2022-01-13,NLG,Non disponible,56.10A,02,PME,Non disponible
NOBLE.AI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOCRM.IO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOCTURNE GAMES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NODEA MEDICAL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOIL,850905670,2019-05-10,NOIL,Non disponible,30.91Z,03,PME,Non disponible
NOKI,418701728,1998-05-04,NOKI,Non disponible,74.8F,Non disponible,Non disponible,Non disponible
NOLEDGE,440914505,2002-02-18,NOLEDGE,Non disponible,62.01Z,02,PME,Non disponible
NOLEJ,539530139,2012-01-03,NOLEJ,Non disponible,70.22Z,Non disponible,Non disponible,Non disponible
NOLT,521577387,2010-04-06,NOLT,Non disponible,47.11D,11,PME,Non disponible
NOMAD EDUCATION,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOMAD HOMES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOMADEEC,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOMADEEC BY EXELUS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOMADIA,939864179,2025-01-20,NOMADIA,Non disponible,63.12Z,Non disponible,Non disponible,Non disponible
NOMADMUSIC,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOMADPLAY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOMALAB,817994700,2016-01-22,NOMALAB,Non disponible,59.12Z,11,PME,Non disponible
NOMINATION,443218003,2002-09-01,NOMINATION,Non disponible,63.12Z,21,PME,Non disponible
NONNA LAB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
NOOS,752492686,2012-06-27,NOOS,Non disponible,64.20Z,Non disponible,PME,Non disponible
NOOSTRIM,834388845,2018-01-02,NOOSTRIM,Non disponible,74.90B,01,PME,Non disponible
NOOVISTA,840439400,2018-05-28,METEX NOOVISTA SAS,Non disponible,20.14Z,21,ETI,Non disponible
NOPILLO,913946125,2022-05-23,NOPILLO,Non disponible,66.22Z,01,PME,Non disponible
NORAKER,483190518,2005-05-30,NORAKER,Non disponible,72.19Z,12,PME,Non disponible
NORGAY,511373300,2009-03-01,NORGAY,Non disponible,70.22Z,32,ETI,Non disponible
NORIMAT,820189645,2016-05-04,NORIMAT,Non disponible,23.20Z,11,PME,Non disponible
NORMANDY BIOTECH,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
