title,description,address,logo_url,website,category,url
KIPOYA,"Devenir champion demande de la régularité, c'est pareil pour la scolarité : L’application où parents et enfants s’entendent sur un créneau de révision quotidien de 10mn pour les aider à décoller","27 Rue du Chemin Vert, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-01_4.png,https://site.kipoya.com/?utm_source=LesPepitesTech.com,DIGITAL,https://lespepitestech.com/startup-de-la-french-tech/kipoya
NUMA HEALTH INTERNATIONAL,"Numa Health développe des solutions numériques permettant d'optimiser sa santé et son bien-être. Basée sur l'expérience clinique et des algorithmes, sa ré-interprétation du test sanguin dévoile le fonctionnement du corps et apporte des conseils ciblés.","1 Rue de la Trinquette, 17000 La Rochelle",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/numa_inspiredhealth-logo.png,http://www.numahealth.com/?utm_source=LesPepitesTech.com,APPLICATION,https://lespepitestech.com/startup-de-la-french-tech/numa-health-international
LIBIMMO,La nouvelle agence immobilière qui s'occupe de la vente de votre bien immobilier de A à Z - Frais fixes de 5 990€ -,Beauvais,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_libimmo_2020_ok_2_320x122_1.png,https://www.libimmo.fr/?utm_source=LesPepitesTech.com,AGENT IMMOBILIER,https://lespepitestech.com/startup-de-la-french-tech/libimmo
LES NOUVEAUX AFFINEURS,De délicieuses alternatives végétales au fromage 100% bio et naturelles.,"94 Rue Victor Hugo, Ivry-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_lna.png,https://lesnouveauxaffineurs.com/?utm_source=LesPepitesTech.com,FOOD TECH,https://lespepitestech.com/startup-de-la-french-tech/les-nouveaux-affineurs
MAKE ME GLOW,L'IA conversationnelle au service des compétences en hôtellerie pour une expérience client et collaborateur unique,"29 Rue Blanche, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_mmg_violet_intense1000px.png,http://tough-primrose-40b.notion.site/?utm_source=LesPepitesTech.com,HÔTELLERIE,https://lespepitestech.com/startup-de-la-french-tech/make-me-glow
COYABA,Votre workspace digital qui augmente la productivité et vous économise du temps & de l’argent.,"79 Rue de Rennes, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_coyaba.png,https://coyaba.app/?utm_source=LesPepitesTech.com,GESTION DE PROJET,https://lespepitestech.com/startup-de-la-french-tech/coyaba
INTERSTIS,La plateforme collaborative 100 % française et hautement sécurisée,"Interstis, Rue Jean Jaurès, Le Creusot",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-interstis-polychrome-version-web.jpg,https://www.interstis.fr/?utm_source=LesPepitesTech.com,COLLABORATIF,https://lespepitestech.com/startup-de-la-french-tech/interstis
AMPERUS,Amperus facilite la recharge des véhicules électriques à domicile,"62 Boulevard Garibaldi, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/amperus_color4x.png,http://www.amperus.fr/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/amperus
IMAGINE LEGAL DESIGN,Le droit peut vous donner le sourire : vivez enfin une expérience positive avec Imagine !,"4 Rue Brûlée, Strasbourg",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/imagine-02a_0.png,http://www.imagine.legal/?utm_source=LesPepitesTech.com,DESIGN,https://lespepitestech.com/startup-de-la-french-tech/imagine-legal-design
BELLO,"Bello permet à votre famille de créer sa propre eau saine à la maison. Nous concevons de manière réfléchie, créons un moyen durable de consommer et connectons les gens à leur routine d'hydratation.","1250 Guy Street, Montréal, QC, Canada",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/bello_-_logo.png,https://www.bellowater.co/?utm_source=LesPepitesTech.com,CLEANTECH,https://lespepitestech.com/startup-de-la-french-tech/bello
CAMPUS CONSULTING,Les meilleurs étudiants freelances d'écoles de commerce au service des TPE/PME,"110 Esplanade du Général de Gaulle, Courbevoie",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_407.png,http://www.campus-consulting.fr/?utm_source=LesPepitesTech.com,MARKETPLACE,https://lespepitestech.com/startup-de-la-french-tech/campus-consulting
SPLIIT,Nous réinventons la location de bureaux en cassant les codes et les usages du marché.,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/spliit_logo.png,http://www.spliit.fr/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/spliit
AUTOJUST,Inspection de véhicule d'occasion avant achat,30 rue chaillot,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_autojust-05.png,https://www.autojust.fr/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/autojust
ABBY,Une application gratuite qui te permet de créer et gérer de A à Z ton auto-entreprise. Réalise tes démarches administratives et fiscales facilement pour te concentrer sur ton activité !,"223 avenue du général Leclerc, 54000 Nancy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/group_40111.png,https://app-abby.com/pepitestech?utm_source=LesPepitesTech.com,COMPTABILITÉ,https://lespepitestech.com/startup-de-la-french-tech/abby
GUEST ADOM,"GUEST ADOM est une conciergerie de proximité qui offre un service de gestion complète de logement en location de courte durée ou de moyenne durée sur des plateformes telles que Airbnb, Abritel, Booking.com.","26 Boulevard des Manouvriers, 53810 Changé",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-ga-cgl-rvb-2021-vertical_2_lignes.jpg,https://www.guest-adom.com/?utm_source=LesPepitesTech.com,PROPTECH,https://lespepitestech.com/startup-de-la-french-tech/guest-adom
QILIBRI,Experts en bien-être par l'alimentation,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_carre_3.jpg,https://qilibri.fr/?utm_source=LesPepitesTech.com,BIEN-ÊTRE,https://lespepitestech.com/startup-de-la-french-tech/qilibri
MIAP,"Solution de digitalisation du processus de commande, de paiement et de fidélisation pour bars et restaurants, basée sur l’intelligence artificielle. Miap est une application mobile gratuite qui s'adapte au service à table, click&collect, livraison",Mérignac,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logomiap_0.jpg,https://miap.co/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/miap
COLEGRAM,Plateforme de User Generated Content conçue pour aider les marques à mettre en avant les contenus visuels produits par leur communauté.,"18B Rue Marcelle, Pantin",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/colegram_logo_black_0.png,https://colegram.io/?utm_source=LesPepitesTech.com,UGC,https://lespepitestech.com/startup-de-la-french-tech/colegram
ORGAVITA,Plateforme de secrétariat numérique spécialisée pour les paramédicaux et créée par des soignants.,"82 Rue Victor Hugo, Mâcon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/orgavita.jpg,https://orgavita.fr/information?utm_source=LesPepitesTech.com,E-SANTÉ,https://lespepitestech.com/startup-de-la-french-tech/orgavita
HIPTOWN,"Communément, on parle de nous comme un espace de coworking... Chez Hiptown, nous allons plus loin: notre souhait, c'est de permettre à chacun d'entre vous de bénéficier de locaux parfaitement adaptés à vos besoins.",25 rue Negresko,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_287.png,http://hiptown.com/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/hiptown
KIRAE,"Neurosciences et jeu vidéo au service des soft skills : identifiez, développez et valorisez vos soft skills grâce à Kirae","2 Rue de la Mabilais, Rennes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/default.png,https://kirae.io/?utm_source=LesPepitesTech.com,EDTECH,https://lespepitestech.com/startup-de-la-french-tech/kirae
ALANNA,La plateforme pour accompagner les familles à travers un décès,"165, Avenue de Bretagne, Lille (Euratechnologies)",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/2111_logo-alanna-01.png,https://alanna.life/?utm_source=LesPepitesTech.com,TECH4GOOD,https://lespepitestech.com/startup-de-la-french-tech/alanna
HELPSY,"La première plateforme de soin psychologique délivrant une aide 24h/24 et 7j/7 toute l'année, même les jours fériés :)",Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/11-small.png,https://www.helpsy.io/?utm_source=LesPepitesTech.com,INTERNET,https://lespepitestech.com/startup-de-la-french-tech/helpsy
HO'CARRÉ,Plateforme numérique qui permet une gestion fluide des approvisionnements en circuit court.,"56 Rue Paul Vaillant Couturier, Thiais",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fond_blanc_avec_typo_0.png,https://hocarre.com/fr/?utm_source=LesPepitesTech.com,AGROALIMENTAIRE,https://lespepitestech.com/startup-de-la-french-tech/hocarre
HELPSY,"La première plateforme de soin psychologique délivrant une aide 24h/24 et 7j/7 toute l'année, même les jours fériés :)",Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/11-small.png,https://www.helpsy.io/?utm_source=LesPepitesTech.com,INTERNET,https://lespepitestech.com/startup-de-la-french-tech/helpsy
SUNVER,La solution SaaS B2B qui sublime l’expérience client dans les établissements touristiques et hôteliers.,"63 Rue de Sèvres, Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_icon_sunver.jpg,https://www.sunver.fr/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/sunver
L'ESSUIE-FRAISE,Pourquoi seules les femmes devraient se soucier de leur hygiène intime ? (Remise de 30% avec le Code : PÉPITE30),"24 Rue Oberkampf, 75011 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_symbole_en_dessous_typo_lessuie-fraise_bleu_et_rouge_3.png,https://www.essuie-fraise.com/?utm_source=LesPepitesTech.com,E-COMMERCE,https://lespepitestech.com/startup-de-la-french-tech/lessuie-fraise
DOCPAL,"Une plateforme technologique innovante créée dans le but d'accompagner tous les acteurs de la santé à un avenir durable dans l'accès, le suivi et les services de soins.","36 Chemin du Val Fleuri, 06800 Cagnes-sur-Mer, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/docpal_logo_complet.jpg,https://docpal.fr/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/docpal
HÂPY,L'outil web le plus complet pour les hôtels et restaurants,"60 Rue François 1er, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_final_6.png,http://dear-hapy.com/?utm_source=LesPepitesTech.com,ABONNEMENTS,https://lespepitestech.com/startup-de-la-french-tech/hapy
JETT,Location de scooters électriques en abonnement sans engagement,"24 Rue de Clichy, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/jett_wordmark_green_0.png,https://jett.city/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/jett
BE.CAUSE,"Offrir facilement des cadeaux qui font vraiment plaisir, tout en polluant moins, devient possible !","10 Rue Vauvenargues, 75018 Paris, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-transparent_0.png,http://www.be-cause.shop/presentation-b2b?utm_source=LesPepitesTech.com,E-COMMERCE,https://lespepitestech.com/startup-de-la-french-tech/because
EDUSIGN,"Edusign permet aux écoles et centres de formations de gérer facilement et rapidement les feuilles de présences, en numérique.","STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_221.png,https://edusign.fr/?utm_source=LesPepitesTech.com,DIGITAL,https://lespepitestech.com/startup-de-la-french-tech/edusign
QUINTA PORTUGUESA,Épicerie fine et vins portugais en ligne,Savigny-sur-Orge,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_quinta_portuguesa_facebook_insta_by-2.jpg,https://www.quintaportuguesa.fr/?utm_source=LesPepitesTech.com,GASTRONOMIE,https://lespepitestech.com/startup-de-la-french-tech/quinta-portuguesa
YALINK,Trouver des missions freelance en industrie n'a jamais été aussi facile.,"2 Rue Marc Sangnier, Bègles",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-yalink-blanc-fond_jaune_sans_contour.png,https://yalink.fr/?utm_source=LesPepitesTech.com,ENTREPRENEURIAT,https://lespepitestech.com/startup-de-la-french-tech/yalink
COCOON-IMMO,"Cocoon-Immo un service clé-en-main de gestion de la communication digitale spécialisée dans l’immobilier, qui allie la puissance de la technologie à la pertinence d'un accompagnement humain, pour une communication vraiment différenciante !","20 Rue des Brice, Nancy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cocoonimmo_0.png,http://www.cocoon-immo.io/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/cocoon-immo
OOVOOM,Trouvez rapidement un garage près de chez vous pour vos réparations et entretiens autos.,111 avenue Victor Hugo,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-oovoom-jaune.png,https://oovoom.com/?utm_source=LesPepitesTech.com,ANDROID,https://lespepitestech.com/startup-de-la-french-tech/oovoom
LA CRÈME LIBRE,La Crème Libre souhaite revenir au bon sens en proposant des produits de soins à recharger sains et fabriqués en France,"21 Rue Breguet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/plan_de_travail_1_2.png,https://lacremelibre.com/?utm_source=LesPepitesTech.com,BEAUTÉ,https://lespepitestech.com/startup-de-la-french-tech/la-creme-libre
LA CRÈME LIBRE,La Crème Libre souhaite revenir au bon sens en proposant des produits de soins à recharger sains et fabriqués en France,"21 Rue Breguet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/plan_de_travail_1_2.png,https://lacremelibre.com/?utm_source=LesPepitesTech.com,BEAUTÉ,https://lespepitestech.com/startup-de-la-french-tech/la-creme-libre
OOVOOM,Trouvez rapidement un garage près de chez vous pour vos réparations et entretiens autos.,111 avenue Victor Hugo,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-oovoom-jaune.png,https://oovoom.com/?utm_source=LesPepitesTech.com,ANDROID,https://lespepitestech.com/startup-de-la-french-tech/oovoom
PIMPUP,Paniers antigaspi de fruits & légumes en circuit-court,"Observatoire, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pimpup_sansfond_1.png,https://www.kisskissbankbank.com/fr/projects/pimpup-le-panier-parfaitement-imparfait?utm_source=LesPepitesTech.com,CLEANTECH,https://lespepitestech.com/startup-de-la-french-tech/pimpup
FAVA,"FAVA est la marque française de protections hygiéniques et produits intimes 100% engagés, bio, biodégradables et certifiés GOTS. FAVA est une réponse innovante, transparente et décomplexée pour une génération de femmes connectées, informées et engagées.","7 Rue Denis Poisson, 75017 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fava_0.png,https://www.befava.com/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/fava
HELPMYFOOD,"Discount alimentaire et anti-gaspi sans panier surprise, un soutien au commerce de proximité !","6 Rue d'Armaillé, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_hmf_c_app2.png,https://www.helpmyfood.com/?utm_source=LesPepitesTech.com,GASPILLAGE ALIMENTAIRE,https://lespepitestech.com/startup-de-la-french-tech/helpmyfood
GOODVEST,L'épargne responsable qui vous permet d’investir dans un avenir meilleur pour vous et pour le monde.,"10 Avenue Marceau, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo.4597d9a9.png,http://www.goodvest.fr/?utm_source=LesPepitesTech.com,ENVIRONNEMENTAL,https://lespepitestech.com/startup-de-la-french-tech/goodvest
VISITADOM,"Solution globale pour gérer l’activité professionnelle des praticiens de santé qui se déplacent à domicile (infirmiers, infirmières, kinésithérapeutes, ostéopathes, sages-femmes).","25 Rue Anatole France, Levallois-Perret",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-visitadom.jpg,https://www.visitadom.fr/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/visitadom
