title,description,address,logo_url,url
TOPORDER,"Solution 360°, Toporder vous propose une caisse enregistreuse tactile sur iPad spécialisé dans les commerces de proximité. Réel écosystème, la caisse a été conçue pour s’adapter à votre métier.","49 Avenue Rosa Parks, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/color4xcarre.png,https://lespepitestech.com/startup-de-la-french-tech/toporder
FLATCHR,Logiciel de recrutement,"59 Boulevard Exelmans, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/flatchr_logo.png,https://lespepitestech.com/startup-de-la-french-tech/flatchr
PICNIC,"Réinventez l’expérience de proximité. Kiosques et Pop-Up Stores : mobiles, modulables et autonomes en énergies renouvelables.",Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_officiel_picnic_fond_blanc.png,https://lespepitestech.com/startup-de-la-french-tech/picnic
SPOTT.AI,Création de vidéos interactiveS,"Bruxelles, Belgique",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/spott-social.jpg,https://lespepitestech.com/startup-de-la-french-tech/spottai
PINPUT,"Découvrez l'activité cachée de vos utilisateurs... Outil d'analyse de site web, replays, heatmaps, ...","Budapest, Hongrie",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/new-logo_0.png,https://lespepitestech.com/startup-de-la-french-tech/pinput
GESTIA SOLIDAIRE,GESTIA Solidaire est une agence immobilière spécialisée en immobilier responsable qui accompagne les propriétaires à donner du sens à leur investissement en le transformant en location abordable ou en réalisant un investissement locatif responsable,"1 Cours Aristide Briand, Caluire-et-Cuire",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-gs.jpg,https://lespepitestech.com/startup-de-la-french-tech/gestia-solidaire
LEGALCITY,Assistance Juridique et Administrative pour les TPE / PME.,"113 Rue de la République, Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_lc_new.png,https://lespepitestech.com/startup-de-la-french-tech/legalcity
CAMILEIA,"Portail digital IWMS pour piloter l'environnement de travail, le FM et l'immobilier","1 Rue de la Trinquette, La Rochelle",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/camileia_-_logo-2021-hd-blanc-fond-dark-blue.jpg,https://lespepitestech.com/startup-de-la-french-tech/camileia
THEWIDE,Création d'environnement de développement dans le cloud,"112 Avenue Charles de Gaulle, 92200 Neuilly-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/thewide_logo_0.png,https://lespepitestech.com/startup-de-la-french-tech/thewide
SOS BILAN,Votre bilan comptable en 72h dès 399€ !,"445 Boulevard Gambetta, Tourcoing",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-sosbilan.png,https://lespepitestech.com/startup-de-la-french-tech/sos-bilan
DIABNEXT,"DIABNEXT révolutionne le suivi du diabète, par une solution complète et automatique de télésurveillance, afin de prévenir les complications et les hospitalisations liées à la maladie.","55 Rue la Boétie, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/diabnext_logo-1000x1000px-300dpi.jpg,https://lespepitestech.com/startup-de-la-french-tech/diabnext
SPORTRIZER,SportRIZER est un catalogue exhaustif de toutes les activités outdoor en France et en Europe.,"SportRIZER, Quimper",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/v2-logo-sr-fond-blanc_0.png,https://lespepitestech.com/startup-de-la-french-tech/sportrizer
XTRAMILE,Xtramile propose une solution vouée à l'optimisation des processus de recrutement.,"11 Rempart Saint -Thiébault, Metz",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/zmt9oiiuif5csaoqdz0t.jpg,https://lespepitestech.com/startup-de-la-french-tech/xtramile
PRONOO,Pronostics sportifs grâce à l'intelligence artificielle,"55 Boulevard Vincent Auriol, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_pronoo.png,https://lespepitestech.com/startup-de-la-french-tech/pronoo
CODE.STORE,Experts no-code #1 en Europe.,"29 Rue des Favorites, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cs_full_black.png,https://lespepitestech.com/startup-de-la-french-tech/codestore
VILUSO,Conçoit et commercialise des solutions de mobilité,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/viluso-logo-b1_0.jpg,https://lespepitestech.com/startup-de-la-french-tech/viluso
NOLIO,Nolio est une plateforme de gestion des entraînements sportifs pour les entraîneurs et sportifs de sports d'endurance,"25 Rue Gabriel Péri, Grenoble",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/nolio_logo_main.png,https://lespepitestech.com/startup-de-la-french-tech/nolio
WELLO,"Wello offre une gamme de produits innovants autour d’un vélo triporteur nouvelle génération agile, solaire & connecté. Il s’adresse aux entreprises et collectivités inscrites dans une démarche de mobilité durable et inclusive.","23 Rue Tourette, Saint-Denis 97400, La Réunion",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/wellosign-turquoise_0.png,https://lespepitestech.com/startup-de-la-french-tech/wello
DEEPSENSE,"Deepsense développe une technologie qui permet d’authentifier et de confirmer que l’utilisateur est bien celui qu’il prétend être mais également de détecter les tentatives de fraudes, le tout en moins d’une seconde.","4 Rue du Caire, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-deepsense-b_1.png,https://lespepitestech.com/startup-de-la-french-tech/deepsense
FAIR4B,"Fair4B, le premier service de matching entre startupers et entreprises","5bis Villa Emile Bergerat, Neuilly-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_blanc_gris_fond_vert_.png,https://lespepitestech.com/startup-de-la-french-tech/fair4b
WASSATI,Pilotez vos engagements durables pour les rendre visibles et différenciateurs,35 rue de la Faiencerie,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/wassati_final_jpeg.jpg,https://lespepitestech.com/startup-de-la-french-tech/wassati
FIRENOON,"Firenoon est une application qui aide les consommateurs à découvrir et acheter des vêtements qui leur plaisent, rapidement, efficacement et de manière ludique.","5, Parvis Alan Turing",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/firenoon-logo-square.png,https://lespepitestech.com/startup-de-la-french-tech/firenoon
TAGETHER,Tagether améliore la relation marque consommateur en intégrant la puissance du marketing authentique et la fidélisation clients dans la mise en avant produit et la découverte de nouvelles opportunité de consommation.,"90 Rue Maurice Bokanowski, Asnières-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/splash.png,https://lespepitestech.com/startup-de-la-french-tech/tagether-0
SIMPLÉBO,Développer la visibilité en ligne des professionnels grâce à la création de sites internet optimisés,"5 Rue Jules Lefebvre, 75009 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-hd_2.png,https://lespepitestech.com/startup-de-la-french-tech/simplebo
MYTROC,"MyTroc développe des solutions à impact dans l’économie sociale, solidaire et circulaire pour favoriser le réemploi, la mutualisation de biens et compétences, faire de réelles économies tout en favorisant le lien social.",46 rue de la mare,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/mytroc.sans_.fr__0.png,https://lespepitestech.com/startup-de-la-french-tech/mytroc
YES FOR COMM,Agence de conseil en communication responsable,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/yes_rose_gris_ok_0.png,https://lespepitestech.com/startup-de-la-french-tech/yes-comm
YOGOSHA,Une plateforme de cybersécurité pour les RSSIs qui veulent mieux sécuriser leurs applications en allant au-delà des approches traditionnelles.,"50 Rue du Faubourg Saint-Antoine, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-yogoshaai.png,https://lespepitestech.com/startup-de-la-french-tech/yogosha
GLIBL,Glibl est la première application de gestion des cartes de visite 100% digitales et dynamiques,Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/glibl-color_petit_0.png,https://lespepitestech.com/startup-de-la-french-tech/glibl
TAKFONSTER,"Réparez facilement votre fenêtre de toit en commandant les pièces détachées à changer sur Takfonster. Donnez ainsi une seconde vie à votre volet roulant, store ou fenêtre de toit.",ZA du Pas Fleury,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-takfonster.jpg,https://lespepitestech.com/startup-de-la-french-tech/takfonster
CROKAN,"Céréales bios, saines et gourmandes pensées pour les enfants","28 Boulevard du Colombier, Rennes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_crokan.png,https://lespepitestech.com/startup-de-la-french-tech/crokan
KNOCKK,Knockk est une application de sorties et de rencontres amicales,"4 Rue de la République, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-gradient-512_0.png,https://lespepitestech.com/startup-de-la-french-tech/knockk
MASHUP WEB,La solution de gestion des réseaux sociaux la plus simple du marché - 100% Made in France !,"37 Avenue Georges Métayer, Rouen",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/mw.jpeg,https://lespepitestech.com/startup-de-la-french-tech/mashup-web
CHIC FAKTORY,La seule marketplace 100% déco-responsable !,"110 Boulevard Jean Jaurès, 92100 Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/chic_faktory_logo_tour_allonge_0.png,https://lespepitestech.com/startup-de-la-french-tech/chic-faktory
SUPERNOVA,"Supernova est un outil de création de business plan en ligne simple, rapide et intuitif.","Rue de la Lampeze, Nîmes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/favicon_7.png,https://lespepitestech.com/startup-de-la-french-tech/supernova-0
POTESPORT,"Potesport, l’application gratuite qui trouve des partenaires de sport, des coachs certifiés et des activités sportives autour de vous","Quai de la Seine, 75019 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/huawei.png,https://lespepitestech.com/startup-de-la-french-tech/potesport
PHYTOCEA,"Un jeune laboratoire français qui crée et distribue des compléments alimentaires nutraceutiques exclusifs, formulés avec des experts pour prendre en charge et prévenir les maux du quotidien.","79 Rue Notre Dame de Nazareth, 75003 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/white_bg_w_textnew_300ppi_3.png,https://lespepitestech.com/startup-de-la-french-tech/phytocea
TINY MAP,"Plateforme de réservation de restaurant, avec un moteur de recherche par plat.","20 Quai Frissard, Le Havre",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/tm-bg.png,https://lespepitestech.com/startup-de-la-french-tech/tiny-map
ALIX,Alix est une IA dédiée à la télésurveillance et télésoins à domicile pour un patient autonome,Brest,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_alix-rvb_1.png,https://lespepitestech.com/startup-de-la-french-tech/alix
LA TOUCHE MUSICALE,Le meilleur logiciel en ligne pour apprendre le piano rapidement,"32 Boulevard du Port, Cergy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/ltm_logo.png,https://lespepitestech.com/startup-de-la-french-tech/la-touche-musicale
IOTHINK SOLUTIONS,Éditeur de logiciel international spécialiste des plateformes IoT/M2M et expert dans l’intégration,455 promenade des Anglais,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/iothink-fond-couleur.jpg,https://lespepitestech.com/startup-de-la-french-tech/iothink-solutions
MOOTION,Création de systèmes d'interaction intelligents,"Toulon Var Technologies / TVT INNOVATION, Toulon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-1-300x300_2_1_5.png,https://lespepitestech.com/startup-de-la-french-tech/mootion
NEREUS,"Construction d'unités industrielles d'extraction d'eau propre à partir de différents types d'eaux usées (effluents industriels, eaux grises, boues de méthanisation, etc.)","Domaine des Trois Fontaines, Le Pouget",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_nereus_hd.jpg,https://lespepitestech.com/startup-de-la-french-tech/nereus
EZ DRIVE,Réseau collaboratif permettant à chacun de tirer bénéfice de son engagement dans la transition énergétique,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-ez-drive-rvb.png,https://lespepitestech.com/startup-de-la-french-tech/ez-drive
MATOOBOX,Box mensuelle par abonnement dédiée à nos amis les félins !,"13 Rue Pierre Gillet, Charleville-Mézières",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logomatoobox_1920x1080_2.png,https://lespepitestech.com/startup-de-la-french-tech/matoobox
PICKME,"La première plateforme de livraison collaborative entre voisins, plus responsable et plus humaine.",19 rue Bergère,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/horizontal_-_corail_25.png,https://lespepitestech.com/startup-de-la-french-tech/pickme
KAMP'N,"Le partenaire de croissance des marques et des réseaux à la recherche de performance dans leurs campagnes Facebook, Instagram, Google & Waze.","17 Rue Fort Notre Dame, Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_vertical_baseline_2.png,https://lespepitestech.com/startup-de-la-french-tech/kampn-0
MINDBAZ,"La meilleure solution emailing & SMS pour que vos messages arrivent enfin à destination. Depuis 2013, les équipes de Mindbaz sont expertes en délivrabilité, email et SMS.","125 Avenue de la République, La Madeleine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_mindbaz_solution_emailing_delivrabilite.jpg,https://lespepitestech.com/startup-de-la-french-tech/mindbaz
GEDS,"Une Edtech permettant aux étudiants de postuler auprès d'université en Europe et aux universités de recevoir et administrer ces candidatures de façon rapide, intuitive et sécurisé.","91 Rue du Faubourg Saint-Honoré, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_hd_noir_geds.png,https://lespepitestech.com/startup-de-la-french-tech/geds
KAPTIVA,Kaptiva est une agence de marketing automobile orientée résultats. Elle apporte des solutions adaptées aux acteurs du secteur automobile et de la mobilité.,"8 Boulevard René Cassin, Le Mans",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-kaptiva-pepites-tech_1.png,https://lespepitestech.com/startup-de-la-french-tech/kaptiva
INNOTEO,"Experts en solutions innovantes pour l’industrie 4.0, la société française innoteo propulse les entreprises dans l’ère numérique en les accompagnant dans leurs projets de digitalisation avec les technologies : Réalité Mixte, Réalité Augmentée, Power BI","39 Rue de Clamart, Compiègne",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_innoteo_6.png,https://lespepitestech.com/startup-de-la-french-tech/innoteo
MON TRAFIC,Info trafic et alertes en temps réel,"20 Avenue du Neuhof, Strasbourg",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-2048.png,https://lespepitestech.com/startup-de-la-french-tech/mon-trafic
FONDS-PUBLICS.FR,La plateforme de fonds-publics.fr regroupe toutes les aides et subventions publiques dans un espace personnel permettant de réaliser une veille et dans une interface simple,"19 Rue Job, Toulouse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/bloom_encadre.png,https://lespepitestech.com/startup-de-la-french-tech/fonds-publicsfr
BANDEFM,"bandeFM c'est le premier dressing qui intègre une protection contre les ondes de portable, wifi et autres objets connectés du quotidien.",Impasse de la Noise,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2023-01-18_a_17.36.45.png,https://lespepitestech.com/startup-de-la-french-tech/bandefm
