financement_id,entreprise_id,Date dernier financement,Série,Montant_def,valeur_entreprise
4291,4291,,,,
4292,4292,,,1200000.0,€5—7m
4293,4293,,,,
4294,4294,,,76100000.0,€221—331m
4295,4295,,,,
4296,4296,,,29600000.0,€44—67m
4297,4297,,,560000.0,€880k—1m
4298,4298,,,,
4299,4299,,,,
4300,4300,,,,
4301,4301,,,,
4302,4302,,,,
4303,4303,,,,
4304,4304,,,,
4305,4305,,,4700000.0,€13m
4306,4306,,,,
4307,4307,,,,
4308,4308,,,11500000.0,€38—56m
4309,4309,,,1500000.0,€6—9m
4310,4310,,,,
4311,4311,,,,
4312,4312,,,1200000.0,€5—7m
4313,4313,,,,
4314,4314,,,,
4315,4315,,,,
4316,4316,,,2200000.0,€9—13m
4317,4317,,,1200000.0,€5—7m
4318,4318,,,,
4319,4319,,,,
4320,4320,,,,
4321,4321,,,19900000.0,€39m
4322,4322,,,350000.0,€1—2m
4323,4323,,,,
4324,4324,,,,
4325,4325,,,,
4326,4326,,,,
4327,4327,,,900000.0,€4—5m
4328,4328,,,,
4329,4329,,,,
4330,4330,,,,
4331,4331,,,,
4332,4332,,,,
4333,4333,,,,
4334,4334,,,,
4335,4335,,,,
4336,4336,,,,
4337,4337,,,,
4338,4338,,,,
4339,4339,,,1700000.0,
4340,4340,,,,
4341,4341,,,,
4342,4342,,,,
4343,4343,,,,
4344,4344,,,3400000.0,€12—18m
4345,4345,,,,
4346,4346,,,,
4347,4347,,,1300000.0,€5—8m
4348,4348,,,,
4349,4349,,,40000000.0,€160—240m
4350,4350,,,11000000.0,€40—60m
4351,4351,,,,
4352,4352,,,,
4353,4353,,,8600000.0,€28—41m
4354,4354,,,,
4355,4355,,,,
4356,4356,,,,
4357,4357,,,,
4358,4358,,,500000.0,
4359,4359,,,52500000.0,€127—191m
4360,4360,,,,
4361,4361,,,5600000.0,€22—34m
4362,4362,,,9100000.0,€36—55m
4363,4363,,,750000.0,€3—5m
4364,4364,,,,
4365,4365,,,65800000.0,€182m
4366,4366,,,640000.0,€2—3m
4367,4367,,,800000.0,€3—5m
4368,4368,,,,
4369,4369,,,3000000.0,€12—18m
4370,4370,,,10500000.0,€33—49m
4371,4371,,,,
4372,4372,,,1000000.0,€4—6m
4373,4373,,,2000000.0,€545—818k
4374,4374,,,,
4375,4375,,,,
4376,4376,,,,
4377,4377,,,1000000.0,€4—6m
4378,4378,,,,
4379,4379,,,,
4380,4380,,,1500000.0,€6—9m
4381,4381,,,38500000.0,€75m
4382,4382,,,47100000.0,€160—241m
4383,4383,,,,
4384,4384,,,18500000.0,€40—60m
4385,4385,,,,
4386,4386,,,1000000.0,€4—6m
4387,4387,,,3300000.0,€13—20m
4388,4388,,,1600000.0,€3—5m
4389,4389,,,,
4390,4390,,,5900000.0,€16—24m
4391,4391,,,4100000.0,€16—25m
4392,4392,,,,
4393,4393,,,,
4394,4394,,,,
4395,4395,,,,
4396,4396,,,4000000.0,€16—24m
4397,4397,,,1500000.0,€6—9m
4398,4398,,,51400000.0,€104—156m
4399,4399,,,1200000.0,€5—7m
4400,4400,,,,
4401,4401,,,,
4402,4402,,,,
4403,4403,,,3000000.0,€12—18m
4404,4404,,,17000000.0,€60—90m
4405,4405,,,2300000.0,€6—9m
4406,4406,,,,
4407,4407,,,,
4408,4408,,,6600000.0,€26—40m
4409,4409,,,,
4410,4410,,,,
4411,4411,,,,
4412,4412,,,655000.0,
4413,4413,,,,
4414,4414,,,,
4415,4415,,,,
4416,4416,,,4300000.0,
4417,4417,,,,
4418,4418,,,273000.0,€1—2m
4419,4419,,,5600000.0,€8—12m
4420,4420,,,,
4421,4421,,,,
4422,4422,,,80000.0,
4423,4423,,,2200000.0,€6—9m
4424,4424,,,,
4425,4425,,,,
4426,4426,,,,
4427,4427,,,1800000.0,€7—11m
4428,4428,,,700000.0,€3—4m
4429,4429,,,,
4430,4430,,,,
4431,4431,,,1200000.0,€5—7m
4432,4432,,,19900000.0,€17m
4433,4433,,,,
4434,4434,,,,
4435,4435,,,,
4436,4436,,,3300000.0,€6—9m
4437,4437,,,1400000.0,€5—8m
4438,4438,,,,
4439,4439,,,,
4440,4440,,,4500000.0,€14—21m
4441,4441,,,,
4442,4442,,,5500000.0,€22—33m
4443,4443,,,2000000.0,€6—9m
4444,4444,,,,
4445,4445,,,,
4446,4446,,,,
4447,4447,,,5500000.0,€22—33m
4448,4448,,,,
4449,4449,,,,
4450,4450,,,5000000.0,€20—30m
4451,4451,,,27300000.0,€109—164m
4452,4452,,,3000000.0,€12—18m
4453,4453,,,,
4454,4454,,,,
4455,4455,,,,
4456,4456,,,,
4457,4457,,,3100000.0,€6—10m
4458,4458,,,,
4459,4459,,,8500000.0,€28—42m
4460,4460,,,8500000.0,€28—42m
4461,4461,,,,
4462,4462,,,,
4463,4463,,,200000.0,€5m
4464,4464,,,,
4465,4465,,,,
4466,4466,,,,
4467,4467,,,,
4468,4468,,,,
4469,4469,,,,
4470,4470,,,,
4471,4471,,,1000000.0,€4—6m
4472,4472,,,6000000.0,€14—21m
4473,4473,,,2500000.0,€8—12m
4474,4474,,,,
4475,4475,,,,
4476,4476,,,,
4477,4477,,,,
4478,4478,,,,
4479,4479,,,72700000.0,€182—273m
4480,4480,,,,
4481,4481,,,6000000.0,€20—30m
4482,4482,,,1600000.0,€6—10m
4483,4483,,,,
4484,4484,,,2100000.0,€8—12m
4485,4485,,,15000000.0,€60—90m
4486,4486,,,1100000.0,
4487,4487,,,1100000.0,
4488,4488,,,636000.0,
4489,4489,,,2000000.0,€8—12m
4490,4490,,,,
4491,4491,,,,
4492,4492,,,,
4493,4493,,,,
4494,4494,,,177000000.0,€488—732m
4495,4495,,,,
4496,4496,,,2200000.0,€9—13m
4497,4497,,,,
4498,4498,,,,
4499,4499,,,,
4500,4500,,,,
4501,4501,,,1800000.0,€7—11m
4502,4502,,,,
4503,4503,,,,
4504,4504,,,,
4505,4505,,,,
4506,4506,,,40000000.0,
4507,4507,,,,
4508,4508,,,3000000.0,€12—18m
4509,4509,,,,
4510,4510,,,7300000.0,€15—23m
4511,4511,,,,
4512,4512,,,,
4513,4513,,,,
4514,4514,,,,
4515,4515,,,,
4516,4516,,,,
4517,4517,,,,
4518,4518,,,,
4519,4519,,,,
4520,4520,,,54500.0,€218—327k
4521,4521,,,,
4522,4522,,,,
4523,4523,,,7000000.0,€24—36m
4524,4524,,,,
4525,4525,,,,
4526,4526,,,300000.0,€1—2m
4527,4527,,,2000000.0,€8—12m
4528,4528,,,,
4529,4529,,,800000.0,€3—5m
4530,4530,,,42600000.0,€124—186m
4531,4531,,,3100000.0,€7—10m
4532,4532,,,,
4533,4533,,,11400000.0,€46—68m
4534,4534,,,,
4535,4535,,,5100000.0,€16—24m
4536,4536,,,3100000.0,€12—19m
4537,4537,,,2100000.0,€1—2m
4538,4538,,,,
4539,4539,,,,
4540,4540,,,6700000.0,€8—13m
4541,4541,,,,
4542,4542,,,,
4543,4543,,,,
4544,4544,,,1600000.0,
4545,4545,,,9100000.0,€36—55m
4546,4546,,,9800000.0,€25—38m
4547,4547,,,,
4548,4548,,,8000000.0,€32—48m
4549,4549,,,,
4550,4550,,,28000000.0,€76—115m
4551,4551,,,,
4552,4552,,,,
4553,4553,,,70000000.0,€60—90m
4554,4554,,,300000.0,€1—2m
4555,4555,,,2900000.0,€10—14m
4556,4556,,,,
4557,4557,,,,
4558,4558,,,,
4559,4559,,,,
4560,4560,,,,
4561,4561,,,,
4562,4562,,,,
4563,4563,,,,
4564,4564,,,300000.0,€1—2m
4565,4565,,,,
4566,4566,,,,
4567,4567,,,,
4568,4568,,,87800000.0,€109—164m
4569,4569,,,,
4570,4570,,,,
4571,4571,,,,
4572,4572,,,,
4573,4573,,,16000000.0,€36—54m
4574,4574,,,,
4575,4575,,,,
4576,4576,,,,
4577,4577,,,2000000.0,
4578,4578,,,,
4579,4579,,,,
4580,4580,,,,
4581,4581,,,,
4582,4582,,,,
4583,4583,,,3800000.0,€13—20m
4584,4584,,,,
4585,4585,,,,
4586,4586,,,,
4587,4587,,,,
4588,4588,,,,
4589,4589,,,,
4590,4590,,,,
4591,4591,,,,
4592,4592,,,,
4593,4593,,,,
4594,4594,,,,
4595,4595,,,7100000.0,€16—24m
4596,4596,,,,
4597,4597,,,,
4598,4598,,,,
4599,4599,,,1600000.0,€6—10m
4600,4600,,,,
4601,4601,,,1400000.0,€6—8m
4602,4602,,,,
4603,4603,,,,
4604,4604,,,,
4605,4605,,,8000000.0,€32—48m
4606,4606,,,,
4607,4607,,,,
4608,4608,,,,
4609,4609,,,2700000.0,€11—16m
4610,4610,,,,
4611,4611,,,430000.0,€2—3m
4612,4612,,,30800000.0,€100—150m
4613,4613,,,,
4614,4614,,,,
4615,4615,,,50200000.0,€29—43m
4616,4616,,,1000000.0,€4—6m
4617,4617,,,100000.0,€400—600k
4618,4618,,,,
4619,4619,,,,
4620,4620,,,,
4621,4621,,,,
4622,4622,,,185000000.0,€1.5b
4623,4623,,,1500000.0,€6—9m
4624,4624,,,2000000.0,€8—12m
4625,4625,,,,
4626,4626,,,1500000.0,€6—9m
4627,4627,,,,
4628,4628,,,,
4629,4629,,,,
4630,4630,,,,
4631,4631,,,,
4632,4632,,,,
4633,4633,,,,
4634,4634,,,,
4635,4635,,,,
4636,4636,,,,
4637,4637,,,,
4638,4638,,,4800000.0,€19—29m
4639,4639,,,,
4640,4640,,,1400000.0,€5—8m
4641,4641,,,800000.0,€3—5m
4642,4642,,,,
4643,4643,,,,
4644,4644,,,2500000.0,€9—13m
4645,4645,,,2100000.0,€7—11m
4646,4646,,,2200000.0,€9—13m
4647,4647,,,2000000.0,
4648,4648,,,,
4649,4649,,,,
4650,4650,,,1800000.0,
4651,4651,,,13500000.0,€44—66m
4652,4652,,,180000.0,
4653,4653,,,,
4654,4654,,,682000.0,€3—4m
4655,4655,,,2300000.0,€9—14m
4656,4656,,,,
4657,4657,,,,
4658,4658,,,5000000.0,€10—15m
4659,4659,,,4500000.0,€18—27m
4660,4660,,,,
4661,4661,,,,
4662,4662,,,1300000.0,€5—8m
4663,4663,,,1700000.0,€6—8m
4664,4664,,,,
4665,4665,,,,
4666,4666,,,,
4667,4667,,,460000.0,€2—3m
4668,4668,,,,
4669,4669,,,,
4670,4670,,,1800000.0,€6—9m
4671,4671,,,,
4672,4672,,,,
4673,4673,,,6400000.0,€13—19m
4674,4674,,,,
4675,4675,,,,
4676,4676,,,,
4677,4677,,,,
4678,4678,,,800000.0,€3—5m
4679,4679,,,7300000.0,€29—44m
4680,4680,,,,
4681,4681,,,,
4682,4682,,,,
4683,4683,,,,
4684,4684,,,13700000.0,
4685,4685,,,,
4686,4686,,,,
4687,4687,,,,
4688,4688,,,,
4689,4689,,,,
4690,4690,,,2000000.0,€8—12m
4691,4691,,,,
4692,4692,,,18100000.0,€60—90m
4693,4693,,,,
4694,4694,,,,
4695,4695,,,30000.0,
4696,4696,,,,
4697,4697,,,,€700m
4698,4698,,,3000000.0,€12—18m
4699,4699,,,7000000.0,€18—27m
4700,4700,,,2000000.0,€4—6m
4701,4701,,,,
4702,4702,,,,
4703,4703,,,,
4704,4704,,,2200000.0,€6—9m
4705,4705,,,,
4706,4706,,,,
4707,4707,,,,
4708,4708,,,1000000.0,
4709,4709,,,40600000.0,€105m
4710,4710,,,1200000.0,
4711,4711,,,650000.0,€3—4m
4712,4712,,,19800000.0,€60—90m
4713,4713,,,2000000.0,€8—12m
4714,4714,,,,
4715,4715,,,25000000.0,€100—150m
4716,4716,,,,
4717,4717,,,,
4718,4718,,,5000000.0,€12—18m
4719,4719,,,900000.0,€2—3m
4720,4720,,,1400000.0,€2m
4721,4721,,,13000000.0,€52—78m
4722,4722,,,,
4723,4723,,,,
4724,4724,,,,€12.9b
4725,4725,,,2000000.0,€8—12m
4726,4726,,,,
4727,4727,,,,
4728,4728,,,7700000.0,€18—27m
4729,4729,,,,
4730,4730,,,,
4731,4731,,,,
4732,4732,,,,
4733,4733,,,,
4734,4734,,,4300000.0,€12—19m
4735,4735,,,,
4736,4736,,,,
4737,4737,,,,
4738,4738,,,,
4739,4739,,,500000.0,
4740,4740,,,,
4741,4741,,,,
4742,4742,,,,
4743,4743,,,5000000.0,€20—30m
4744,4744,,,,
4745,4745,,,3000000.0,€12—18m
4746,4746,,,2600000.0,€6—8m
4747,4747,,,,
4748,4748,,,2300000.0,€9—14m
4749,4749,,,,
4750,4750,,,41000000.0,€144m
4751,4751,,,,
4752,4752,,,,
4753,4753,,,,
4754,4754,,,,
4755,4755,,,6200000.0,€2m
4756,4756,,,4000000.0,€16—24m
4757,4757,,,,
4758,4758,,,,
4759,4759,,,5700000.0,€37m
4760,4760,,,"3000000.0, 5000000.0",€8—12m
4761,4761,,,,
4762,4762,,,2000000.0,€8—12m
4763,4763,,,99000000.0,€46m
4764,4764,,,,
4765,4765,,,,
4766,4766,,,8800000.0,€28—42m
4767,4767,,,,
4768,4768,,,,
4769,4769,,,,
4770,4770,,,4700000.0,€11—16m
4771,4771,,,,
4772,4772,,,7000000.0,€24—36m
4773,4773,,,,
4774,4774,,,,
4775,4775,,,,
4776,4776,,,,
4777,4777,,,,
4778,4778,,,30100000.0,€60—90m
4779,4779,,,1500000.0,€6—9m
4780,4780,,,1200000.0,€5—7m
4781,4781,,,,
4782,4782,,,,
4783,4783,,,950000.0,
4784,4784,,,250000.0,€1—2m
4785,4785,,,10000000.0,€40—60m
4786,4786,,,2600000.0,€8—12m
4787,4787,,,,
4788,4788,,,,
4789,4789,,,4400000.0,€15—23m
4790,4790,,,,
4791,4791,,,,
4792,4792,,,5000000.0,€8—12m
4793,4793,,,,
4794,4794,,,,
4795,4795,,,,
4796,4796,,,,
4797,4797,,,,
4798,4798,,,11000000.0,€44—66m
4799,4799,,,,
4800,4800,,,,
4801,4801,,,,
4802,4802,,,,
4803,4803,,,,
4804,4804,,,514000000.0,€86m
4805,4805,,,,
4806,4806,,,,
4807,4807,,,,
4808,4808,,,5000000.0,€20—30m
4809,4809,,,,
4810,4810,,,,
4811,4811,,,,
4812,4812,,,2700000.0,€11—16m
4813,4813,,,15000000.0,€60—90m
4814,4814,,,,
4815,4815,,,1000000.0,€4—6m
4816,4816,,,,
4817,4817,,,1000000.0,€4—6m
4818,4818,,,,
4819,4819,,,,
4820,4820,,,,
4821,4821,,,,
4822,4822,,,,
4823,4823,,,,
4824,4824,,,,
4825,4825,,,,
4826,4826,,,20000000.0,€80—120m
4827,4827,,,5400000.0,€16—25m
4828,4828,,,4000000.0,€6—9m
4829,4829,,,1900000.0,€3—5m
4830,4830,,,51200000.0,€160—240m
4831,4831,,,,
4832,4832,,,,
4833,4833,,,18700000.0,€59—88m
4834,4834,,,500000.0,€2—3m
4835,4835,,,,
4836,4836,,,,
4837,4837,,,,
4838,4838,,,,
4839,4839,,,,
4840,4840,,,,
4841,4841,,,40600000.0,€108—162m
4842,4842,,,,
4843,4843,,,1000000.0,€4—6m
4844,4844,,,,
4845,4845,,,,
4846,4846,,,,
4847,4847,,,,
4848,4848,,,6000000.0,€24—36m
4849,4849,,,,
4850,4850,,,,
4851,4851,,,,€24m
4852,4852,,,,
4853,4853,,,,
4854,4854,,,9200000.0,€21—32m
4855,4855,,,,
4856,4856,,,,
4857,4857,,,,
4858,4858,,,,
4859,4859,,,,
4860,4860,,,,
4861,4861,,,,
4862,4862,,,220000.0,
4863,4863,,,,
4864,4864,,,,
4865,4865,,,1100000.0,€3—5m
4866,4866,,,,
4867,4867,,,,
4868,4868,,,20000000.0,€80—120m
4869,4869,,,440000.0,
4870,4870,,,,
4871,4871,,,,
4872,4872,,,6100000.0,€12—18m
4873,4873,,,8900000.0,€11m
4874,4874,,,3500000.0,€2—3m
4875,4875,,,7500000.0,
4876,4876,,,,
4877,4877,,,,
4878,4878,,,,
4879,4879,,,,
4880,4880,,,,
4881,4881,,,"143000.0, 980000.0",€3—5m
4882,4882,,,,
4883,4883,,,,
4884,4884,,,,
4885,4885,,,,
4886,4886,,,750000.0,€3—5m
4887,4887,,,50000.0,
4888,4888,,,,
4889,4889,,,,
4890,4890,,,,
4891,4891,,,,
4892,4892,,,,
4893,4893,,,727000.0,€2—4m
4894,4894,,,4100000.0,€11—17m
4895,4895,,,,
4896,4896,,,,
4897,4897,,,52500000.0,€92—138m
4898,4898,,,545000.0,
4899,4899,,,1000000.0,€4—6m
4900,4900,,,,
4901,4901,,,,
4902,4902,,,,
4903,4903,,,6300000.0,€20—30m
4904,4904,,,1700000.0,€3—4m
4905,4905,,,4400000.0,€8—12m
4906,4906,,,1200000.0,€5—7m
4907,4907,,,,
4908,4908,,,700000.0,€3—4m
4909,4909,,,,
4910,4910,,,,
4911,4911,,,21900000.0,€60—90m
4912,4912,,,,
4913,4913,,,,
4914,4914,,,485000.0,€2—3m
4915,4915,,,,
4916,4916,,,1000000.0,€4—6m
4917,4917,,,,
4918,4918,,,12400000.0,€40—60m
4919,4919,,,,
4920,4920,,,,
4921,4921,,,14500000.0,€58—87m
4922,4922,,,515000.0,€2—3m
4923,4923,,,,
4924,4924,,,92200000.0,€645m
4925,4925,,,,
4926,4926,,,1600000.0,€4—6m
4927,4927,,,5600000.0,€14—21m
4928,4928,,,,
4929,4929,,,350000.0,€1—2m
4930,4930,,,,
4931,4931,,,,
4932,4932,,,,
4933,4933,,,3300000.0,€13—20m
4934,4934,,,53000000.0,€175—262m
4935,4935,,,,
4936,4936,,,,
4937,4937,,,,
4938,4938,,,,
4939,4939,,,,
4940,4940,,,,
4941,4941,,,,
4942,4942,,,17500000.0,€56—84m
4943,4943,,,1100000.0,€560—840k
4944,4944,,,4000000.0,€16—24m
4945,4945,,,26400000.0,€68m
4946,4946,,,,
4947,4947,,,,
4948,4948,,,,
4949,4949,,,400000.0,€2—2m
4950,4950,,,10400000.0,€32—48m
4951,4951,,,500000.0,€2—3m
4952,4952,,,,
4953,4953,,,10500000.0,€38m
4954,4954,,,2000000.0,€8—11m
4955,4955,,,,
4956,4956,,,,
4957,4957,,,,
4958,4958,,,,
4959,4959,,,,
4960,4960,,,,
4961,4961,,,,
4962,4962,,,,
4963,4963,,,12000000.0,€48—72m
4964,4964,,,,
4965,4965,,,65000000.0,€200—300m
4966,4966,,,"2600000.0, 2800000.0",€8—12m
4967,4967,,,,
4968,4968,,,,
4969,4969,,,,
4970,4970,,,,
4971,4971,,,6000000.0,€20—30m
4972,4972,,,,
4973,4973,,,1400000.0,€5—8m
4974,4974,,,,
4975,4975,,,,
4976,4976,,,,
4977,4977,,,475000.0,€680k—1m
4978,4978,,,,
4979,4979,,,3000000.0,€2—3m
4980,4980,,,,
4981,4981,,,,
4982,4982,,,,
4983,4983,,,,
4984,4984,,,,
4985,4985,,,,
4986,4986,,,109000000.0,€1.4b
4987,4987,,,1200000.0,€5—7m
4988,4988,,,6900000.0,€20—30m
4989,4989,,,,
4990,4990,,,,
4991,4991,,,1700000.0,€6—10m
4992,4992,,,,
4993,4993,,,1200000.0,€1—2m
4994,4994,,,,
4995,4995,,,,
4996,4996,,,17500000.0,€60—90m
4997,4997,,,3700000.0,€10—15m
4998,4998,,,,
4999,4999,,,400000.0,€2—2m
5000,5000,,,200000.0,€800k—1m
5001,5001,,,,
5002,5002,,,,
5003,5003,,,1800000.0,€7—11m
5004,5004,,,,
5005,5005,,,2400000.0,
5006,5006,,,,
5007,5007,,,,
5008,5008,,,,
5009,5009,,,4000000.0,€12—18m
5010,5010,,,,
5011,5011,,,70000.0,
5012,5012,,,,
5013,5013,,,300000.0,€1—2m
5014,5014,,,30000000.0,€120—180m
5015,5015,,,,
5016,5016,,,,
5017,5017,,,31800000.0,€80—120m
5018,5018,,,4300000.0,€14—21m
5019,5019,,,,
5020,5020,,,,
5021,5021,,,,
5022,5022,,,,
5023,5023,,,,
5024,5024,,,,
5025,5025,,,2000000.0,€8—12m
5026,5026,,,4000000.0,€16—24m
5027,5027,,,50000.0,
5028,5028,,,1000000.0,€4—6m
5029,5029,,,,
5030,5030,,,3000000.0,€12—18m
5031,5031,,,,
5032,5032,,,15000000.0,€29—44m
5033,5033,,,,
5034,5034,,,,
5035,5035,,,4200000.0,€12—18m
5036,5036,,,,€18.4b
5037,5037,,,,
5038,5038,,,,
5039,5039,,,,
5040,5040,,,,
5041,5041,,,,
5042,5042,,,,
5043,5043,,,,
5044,5044,,,,
5045,5045,,,,
5046,5046,,,,
5047,5047,,,,€200m
5048,5048,,,10000000.0,
5049,5049,,,,
5050,5050,,,10000000.0,€40—60m
5051,5051,,,79500000.0,€98—147m
5052,5052,,,,
5053,5053,,,,€200m
5054,5054,,,,
5055,5055,,,,
5056,5056,,,,
5057,5057,,,,
5058,5058,,,,
5059,5059,,,1500000.0,€4—6m
5060,5060,,,1000000.0,
5061,5061,,,14500000.0,€40—60m
5062,5062,,,,
5063,5063,,,,
5064,5064,,,2000000.0,€8—12m
5065,5065,,,700000.0,€3—4m
5066,5066,,,33000000.0,€132—198m
5067,5067,,,,
5068,5068,,,,
5069,5069,,,4700000.0,€19—28m
5070,5070,,,,
5071,5071,,,,
5072,5072,,,770000.0,€2—3m
5073,5073,,,,
5074,5074,,,,
5075,5075,,,,
5076,5076,,,5000000.0,€12—18m
5077,5077,,,,
5078,5078,,,150000.0,€600—900k
5079,5079,,,,
5080,5080,,,,
5081,5081,,,,
5082,5082,,,,
5083,5083,,,,
5084,5084,,,3000000.0,€12—18m
5085,5085,,,14100000.0,€40—60m
5086,5086,,,,
5087,5087,,,,
5088,5088,,,,
5089,5089,,,,
5090,5090,,,,
5091,5091,,,3000000.0,€12—18m
5092,5092,,,182000000.0,€336m
5093,5093,,,,
5094,5094,,,,
5095,5095,,,,
5096,5096,,,2900000.0,€3—5m
5097,5097,,,,
5098,5098,,,,
5099,5099,,,,
5100,5100,,,21700000.0,€60—90m
5101,5101,,,,
5102,5102,,,,
5103,5103,,,,
5104,5104,,,,
5105,5105,,,12500000.0,€24—36m
5106,5106,,,1600000.0,€3—5m
5107,5107,,,,
5108,5108,,,,
5109,5109,,,12000000.0,€48—72m
5110,5110,,,,
5111,5111,,,,
5112,5112,,,100000.0,€1m
5113,5113,,,,
5114,5114,,,,
5115,5115,,,26500000.0,€260m
5116,5116,,,,
5117,5117,,,,
5118,5118,,,,
5119,5119,,,,
5120,5120,,,,
5121,5121,,,,
5122,5122,,,,
5123,5123,,,,
5124,5124,,,,
5125,5125,,,4000000.0,€16—24m
5126,5126,,,,
5127,5127,,,1700000.0,€7—10m
5128,5128,,,2000000.0,€8—12m
5129,5129,,,,
5130,5130,,,,
5131,5131,,,20000000.0,€51—76m
5132,5132,,,,
5133,5133,,,,
5134,5134,,,,
5135,5135,,,24200000.0,€52—78m
5136,5136,,,,
5137,5137,,,9000000.0,€28—42m
5138,5138,,,,
5139,5139,,,,
5140,5140,,,23100000.0,€92—138m
5141,5141,,,,
5142,5142,,,4000000.0,€12—18m
5143,5143,,,37000000.0,€140—210m
5144,5144,,,140000.0,
5145,5145,,,5200000.0,€12—18m
5146,5146,,,28500000.0,€100—150m
5147,5147,,,5500000.0,€13—19m
5148,5148,,,,
5149,5149,,,,
5150,5150,,,636000.0,€3—4m
5151,5151,,,,
5152,5152,,,,
5153,5153,,,600000.0,€2—4m
5154,5154,,,1200000.0,€4—6m
5155,5155,,,,
5156,5156,,,,
5157,5157,,,,
5158,5158,,,,
5159,5159,,,2900000.0,€6—9m
5160,5160,,,340000.0,€1—2m
5161,5161,,,,
5162,5162,,,,
5163,5163,,,149000.0,€545—818k
5164,5164,,,4000000.0,€7m
5165,5165,,,5800000.0,€20—30m
5166,5166,,,,
5167,5167,,,,
5168,5168,,,,
5169,5169,,,22000000.0,€80—120m
5170,5170,,,1000000.0,€4—6m
5171,5171,,,,
5172,5172,,,,
5173,5173,,,,
5174,5174,,,6000000.0,€24—36m
5175,5175,,,,
5176,5176,,,,
5177,5177,,,1000000.0,€4—6m
5178,5178,,,,
5179,5179,,,,
5180,5180,,,,
5181,5181,,,,
5182,5182,,,500000.0,€2—3m
5183,5183,,,,
5184,5184,,,,
5185,5185,,,,
5186,5186,,,,
5187,5187,,,,
5188,5188,,,66800000.0,€136m
5189,5189,,,5900000.0,€12—18m
5190,5190,,,,
5191,5191,,,250000.0,
5192,5192,,,,
5193,5193,,,,
5194,5194,,,,
5195,5195,,,,
5196,5196,,,,
5197,5197,,,1800000.0,€7—11m
5198,5198,,,,
5199,5199,,,1500000.0,€5—7m
5200,5200,,,12900000.0,€45m
5201,5201,,,,
5202,5202,,,,
5203,5203,,,10000000.0,€40—60m
5204,5204,,,,
5205,5205,,,,
5206,5206,,,,
5207,5207,,,,
5208,5208,,,,
5209,5209,,,2000000.0,€8—12m
5210,5210,,,,
5211,5211,,,,
5212,5212,,,12000000.0,€48—72m
5213,5213,,,22000000.0,€60—90m
5214,5214,,,3000000.0,€8—12m
5215,5215,,,,
5216,5216,,,,
5217,5217,,,,
5218,5218,,,,
5219,5219,,,,
5220,5220,,,,
5221,5221,,,4000000.0,€16—24m
5222,5222,,,,
5223,5223,,,,
5224,5224,,,,
5225,5225,,,,
5226,5226,,,2500000.0,€10—15m
5227,5227,,,16900000.0,€40—60m
5228,5228,,,,
5229,5229,,,2000000.0,€8—12m
5230,5230,,,450000.0,€2—3m
5231,5231,,,,
5232,5232,,,,
5233,5233,,,,
5234,5234,,,,
5235,5235,,,9000000.0,€18—27m
5236,5236,,,5700000.0,€23—34m
5237,5237,,,,
5238,5238,,,,
5239,5239,,,,
5240,5240,,,18300000.0,€45—68m
5241,5241,,,,
5242,5242,,,2300000.0,€5—8m
5243,5243,,,,
5244,5244,,,13000000.0,€40—60m
5245,5245,,,,
5246,5246,,,5200000.0,€16—24m
5247,5247,,,,
5248,5248,,,,
5249,5249,,,,
5250,5250,,,10500000.0,€20—30m
5251,5251,,,,
5252,5252,,,,
5253,5253,,,,
5254,5254,,,,
5255,5255,,,1000000.0,€4—6m
5256,5256,,,,
5257,5257,,,300000.0,€800k—1m
5258,5258,,,,
5259,5259,,,,
5260,5260,,,,
5261,5261,,,,
5262,5262,,,6900000.0,€20—31m
5263,5263,,,400000.0,€2—2m
5264,5264,,,,
5265,5265,,,10000000.0,€37—56m
5266,5266,,,,
5267,5267,,,909000.0,€4—5m
5268,5268,,,,
5269,5269,,,6000000.0,€16—24m
5270,5270,,,,
5271,5271,,,,
5272,5272,,,,
5273,5273,,,2000000.0,€8—12m
5274,5274,,,21800000.0,€69—104m
5275,5275,,,,
5276,5276,,,,
5277,5277,,,,
5278,5278,,,2100000.0,
5279,5279,,,,
5280,5280,,,4000000.0,€16—24m
5281,5281,,,,
5282,5282,,,1400000.0,
5283,5283,,,10000000.0,€40—60m
5284,5284,,,,
5285,5285,,,5000000.0,€20—30m
5286,5286,,,720000.0,€2—3m
5287,5287,,,,
5288,5288,,,,
5289,5289,,,,
5290,5290,,,1600000.0,€6—9m
5291,5291,,,,
5292,5292,,,19000000.0,€48—72m
5293,5293,,,74500000.0,€135—202m
5294,5294,,,6900000.0,€16—24m
5295,5295,,,,
5296,5296,,,,
5297,5297,,,3600000.0,€15—22m
5298,5298,,,,
5299,5299,,,,
5300,5300,,,,
5301,5301,,,,
5302,5302,,,,
5303,5303,,,,
5304,5304,,,,€90m
5305,5305,,,12400000.0,€40—60m
5306,5306,,,,
5307,5307,,,,
5308,5308,,,,
5309,5309,,,,
5310,5310,,,868000.0,€3—5m
5311,5311,,,,
5312,5312,,,3500000.0,€14—21m
5313,5313,,,,
5314,5314,,,,
5315,5315,,,,
5316,5316,,,,
5317,5317,,,1200000.0,€1—2m
5318,5318,,,,
5319,5319,,,,
5320,5320,,,,
5321,5321,,,,
5322,5322,,,,
5323,5323,,,,
5324,5324,,,,
